"Freq [GHz]","dB(S(1,1)) []"
0.7505,-1.81609660909502
0.751498,-1.70585334826843
0.752496,-1.60982485390731
0.753494,-1.52604802258771
0.754492,-1.45283076034844
0.75549,-1.38872513056641
0.756488,-1.33249707792813
0.757486,-1.28309671477956
0.758484,-1.23963106293043
0.759482,-1.20133998020208
0.76048,-1.16757538197339
0.761478,-1.13778356131925
0.762476,-1.11149027926565
0.763474,-1.08828825882736
0.764472,-1.06782672674137
0.76547,-1.04980267925021
0.766468,-1.03395358877313
0.767466,-1.02005130943215
0.768464,-1.00789697759886
0.769462,-0.997316737425109
0.77046,-0.988158150368329
0.771458,-0.980287172234889
0.772456,-0.973585601704835
0.773454,-0.967948921215302
0.774452,-0.963284465006719
0.77545,-0.958795293218064
0.776448,-0.954362368295196
0.777446,-0.950940468769896
0.778444,-0.948606413991049
0.779442,-0.94744828975141
0.78044,-0.947567299957025
0.781438,-0.949079964473695
0.782436,-0.95212073349927
0.783434,-0.95684510337086
0.784432,-0.963433335885404
0.78543,-0.97209490307719
0.786428,-0.983073801699765
0.787426,-0.996654905484659
0.788424,-1.01317154645263
0.789422,-1.03301453482024
0.79042,-1.05664283228132
0.791418,-1.0845960711013
0.792416,-1.11750903613981
0.793414,-1.15612805521191
0.794412,-1.20132890238494
0.79541,-1.25413518941081
0.796408,-1.31573511086999
0.797406,-1.3874925211733
0.798404,-1.47094521644246
0.799402,-1.5677783733494
0.8004,-1.67975367360087
0.801398,-1.8085642532928
0.802396,-1.95557289823933
0.803394,-2.12137960208273
0.804392,-2.30516533204551
0.80539,-2.50379434053
0.806388,-2.71076472280239
0.807386,-2.91531221950266
0.808384,-3.10227089067356
0.809382,-3.25348169182829
0.81038,-3.35121208494978
0.811378,-3.38291699474043
0.812376,-3.34527081659397
0.813374,-3.2451750967498
0.814372,-3.09715108727566
0.81537,-2.9187663312077
0.816368,-2.72646649691685
0.817366,-2.53317957962501
0.818364,-2.34770278703068
0.819362,-2.17519472530377
0.82036,-2.01808580398033
0.821358,-1.87698264110331
0.822356,-1.75139004766945
0.823354,-1.64022110493879
0.824352,-1.54212829636976
0.82535,-1.45570367317957
0.826348,-1.37959097629212
0.827346,-1.31254202551569
0.828344,-1.25343958056912
0.829342,-1.20130107756646
0.83034,-1.15527219702657
0.831338,-1.11461563253865
0.832336,-1.07869815863577
0.833334,-1.04697770170367
0.834332,-1.01899128368708
0.83533,-0.994344223607257
0.836328,-0.972700710202852
0.837326,-0.953775714747273
0.838324,-0.937328143512726
0.839322,-0.923155102426984
0.84032,-0.91108714307002
0.841318,-0.900984368047352
0.842316,-0.892733288509205
0.843314,-0.886244343592462
0.844312,-0.881450008991831
0.84531,-0.878303438876358
0.846308,-0.876777601707249
0.847306,-0.876864886281008
0.848304,-0.878577169822868
0.849302,-0.88194635562475
0.8503,-0.887025404088972
0.851298,-0.89388989870791
0.852296,-0.902640208155922
0.853294,-0.91340432802887
0.854292,-0.92634151161524
0.85529,-0.941646829185403
0.856288,-0.959556830276608
0.857286,-0.980356523605389
0.858284,-1.0043879340284
0.859282,-1.03206054326225
0.86028,-1.06386396567234
0.861278,-1.10038324155164
0.862276,-1.14231712707456
0.863274,-1.19049968395179
0.864272,-1.24592525340838
0.86527,-1.30977641666981
0.866268,-1.3834535880276
0.867266,-1.4686031039921
0.868264,-1.56713748655234
0.869262,-1.68123606821979
0.87026,-1.81330505891363
0.871258,-1.96586175268811
0.872256,-2.14128650001045
0.873254,-2.34135910995245
0.874252,-2.56647158551611
0.87525,-2.81441244085277
0.876248,-3.07870894476912
0.877246,-3.34679268107222
0.878244,-3.59880459872625
0.879242,-3.80852575786377
0.88024,-3.94797302208542
0.881238,-3.99548921867195
0.882236,-3.94384187700429
0.883234,-3.80312721542987
0.884232,-3.59636861102052
0.88523,-3.35106663186976
0.886228,-3.09183035151025
0.887226,-2.8367303100665
0.888224,-2.59695362317451
0.889222,-2.37815876998622
0.89022,-2.18222440932696
0.891218,-2.00874734451635
0.892216,-1.85611381960868
0.893214,-1.72218508122047
0.894212,-1.60469965832299
0.89521,-1.50148934660691
0.896208,-1.4105813718769
0.897206,-1.33023511002941
0.898204,-1.25894352749058
0.899202,-1.19541724525033
0.9002,-1.13856140033287
0.901198,-1.08745081351349
0.902196,-1.04130625039204
0.903194,-0.999473025018828
0.904192,-0.961402357972351
0.90519,-0.926635468263711
0.906188,-0.894790174154384
0.907186,-0.865549698642378
0.908184,-0.838653361643817
0.909182,-0.813888859320236
